,inflow,outflow,storage,evap
1957-08-11,1.08148759188,6.4859504023,794.5,0.295537189585
1957-08-12,0.487603295192,6.18842974164,788.7,0.099173553552
1957-08-13,0.548264451947,6.16859503093,782.8,0.279669421017
1957-08-14,0.687107426926,6.32727271662,776.9,0.259834710306
1957-08-15,0.597355360453,6.4859504023,770.7,0.311404958153
1957-08-16,0.423966930824,6.50578511301,764.4,0.218181817814
1957-08-17,0.930247922219,6.70413222012,758.4,0.226115702099
1957-08-18,1.53223139328,6.64462808798,753.0,0.287603305301
1957-08-19,0.506446269357,6.66446279869,746.6,0.241983470667
1957-08-20,0.406446269357,6.66446279869,740.1,0.241983470667
1957-08-21,0.598512385073,6.66446279869,733.8,0.234049586383
1957-08-22,0.559669410102,6.54545453443,727.6,0.214214875672
1957-08-23,0.645785112605,6.54545453443,721.5,0.200330578175
1957-08-24,0.389421476168,6.54545453443,715.1,0.243966941738
1957-08-25,0.495371889381,6.54545453443,708.8,0.249917354951
1957-08-26,0.319173542232,6.64462808798,702.3,0.174545454252
1957-08-27,0.97471073222,6.66446279869,696.4,0.21024793353
1957-08-28,0.283471062954,6.60495866656,689.9,0.178512396394
1957-08-29,0.475537178669,6.60495866656,683.6,0.170578512109
1957-08-30,0.561652881173,6.58512395585,677.4,0.176528925323
1957-08-31,0.176363625119,6.50578511301,670.9,0.170578512109
1957-09-01,1.08876032184,4.97851238831,666.8,0.21024793353
1957-09-02,0.001,4.97851238831,661.4,0.301487602798
1957-09-03,0.428429743259,5.07768594186,656.6,0.150743801399
1957-09-04,0.981983462177,5.07768594186,652.3,0.204297520317
1957-09-05,0.001,5.07768594186,647.0,0.208264462459
1957-09-06,0.65024792504,5.07768594186,642.4,0.17256198318
1957-09-07,0.493884288604,5.05785123115,637.6,0.236033057454
1957-09-08,0.493884288604,5.05785123115,632.8,0.236033057454
1957-09-09,0.787107428941,5.11735536328,628.2,0.269752065661
1957-09-10,0.14826445397,5.03801652044,623.1,0.21024793353
1957-09-11,0.276198339062,4.60165288481,618.6,0.174545454252
1957-09-12,0.592066107629,4.64132230623,614.4,0.150743801399
1957-09-13,0.286115694416,4.64132230623,609.9,0.144793388186
1957-09-14,0.496033049771,4.64132230623,605.6,0.154710743541
1957-09-15,0.442479330854,4.5818181741,601.3,0.160661156754
1957-09-16,0.451570239769,4.72066114908,596.9,0.130909090689
1957-09-17,0.558677677602,4.83966941334,592.5,0.119008264262
1957-09-18,0.626942140466,4.81983470263,588.2,0.107107437836
1957-09-19,1.00710742976,4.79999999192,584.3,0.107107437836
1957-09-20,0.001,4.83966941334,579.3,0.140826446044
1957-09-21,0.578842966485,4.99834709902,574.7,0.180495867465
1957-09-22,0.92842974326,5.03801652044,570.4,0.19041322282
1957-09-23,0.332396685401,5.07768594186,565.5,0.154710743541
1957-09-24,0.744297511827,5.07768594186,561.0,0.166611569967
1957-09-25,0.718512387904,5.05785123115,556.5,0.160661156754
1957-09-26,0.689917346459,5.19669420612,551.9,0.0932231403389
1957-09-27,1.05421486718,5.11735536328,547.7,0.136859503902
1957-09-28,0.85950412405,4.85950412405,543.7,0.0
1957-09-29,0.783305776903,4.83966941334,539.6,0.0436363635629
1957-09-30,0.001,4.91900825618,534.6,0.0
1957-10-01,1.8185123879,5.13719007399,531.2,0.0813223139126
1957-10-02,2.56380164436,4.97851238831,528.7,0.0852892560547
1957-10-03,0.001,4.56198346339,523.6,0.101157024623
1957-10-04,0.816033052603,3.01487602798,521.3,0.101157024623
1957-10-05,1.09421487082,3.01487602798,519.3,0.0793388428416
1957-10-06,1.2299173501,3.03471073869,517.4,0.0952066114099
1957-10-07,1.27834710225,3.01487602798,515.6,0.0634710742733
1957-10-08,1.30016528403,3.01487602798,513.8,0.0852892560547
1957-10-09,1.43388429224,3.0545454494,512.1,0.0793388428416
1957-10-10,1.15768594509,3.07438016011,510.1,0.0833057849837
1957-10-11,1.19421487082,3.09421487082,508.2,0.0
1957-10-12,1.35768594509,3.09421487082,506.4,0.0634710742733
1957-10-13,1.89421487082,3.09421487082,505.2,0.0
1957-10-14,2.29421487082,3.09421487082,504.4,0.0
1957-10-15,2.23586776331,3.09421487082,503.5,0.0416528924918
1957-10-16,1.95173553188,3.09421487082,502.3,0.0575206610602
1957-10-17,1.38743801116,3.09421487082,500.5,0.0932231403389
1957-10-18,1.68661156471,3.19338842437,498.9,0.0932231403389
1957-10-19,1.70247933328,3.17355371366,497.3,0.128925619618
1957-10-20,1.5775206558,3.07438016011,495.7,0.103140495694
1957-10-21,1.07438016011,3.07438016011,493.7,0.0
1957-10-22,1.17636363118,3.01487602798,491.8,0.0614876032022
1957-10-23,1.23338842397,3.37190082077,489.6,0.0614876032022
1957-10-24,1.29173552946,4.5818181741,486.3,0.0099173553552
1957-10-25,1.9325619755,4.60165288481,483.5,0.130909090689
1957-10-26,1.43652891764,4.66115701694,480.2,0.0753719006995
1957-10-27,1.20677685157,4.68099172765,476.7,0.0257851239235
1957-10-28,1.41074379372,4.68099172765,473.4,0.0297520660656
1957-10-29,1.66512395908,4.60165288481,470.4,0.0634710742733
1957-10-30,1.44528924837,4.56198346339,467.2,0.0833057849837
1957-10-31,1.15123966159,4.5818181741,463.7,0.0694214874864
1957-11-01,1.19173552946,4.52231404197,460.3,0.0694214874864
1957-11-02,0.913884289418,4.74049585979,456.4,0.0733884296285
1957-11-03,1.2880991655,4.72066114908,452.9,0.0674380164154
1957-11-04,0.994876025148,4.66115701694,449.2,0.0337190082077
1957-11-05,0.918677678,4.66115701694,445.4,0.0575206610602
1957-11-06,1.16314048801,4.60165288481,441.9,0.0614876032022
1957-11-07,1.10876032265,4.66115701694,438.3,0.047603305705
1957-11-08,1.16909090122,4.64132230623,434.8,0.0277685949946
1957-11-09,1.3325619755,4.66115701694,431.4,0.0714049585574
1957-11-10,1.21950412445,4.5818181741,428.0,0.0376859503498
1957-11-11,1.10561982695,4.5818181741,424.5,0.0238016528525
1957-11-12,1.42545453766,4.60165288481,421.3,0.0238016528525
1957-11-13,1.85520660373,4.64132230623,418.5,0.0138842974973
1957-11-14,6.9611570129,7.0611570129,418.4,0.0
1957-11-15,5.36380164032,7.41818180569,416.3,0.0456198346339
1957-11-16,3.15504131363,5.11735536328,414.3,0.0376859503498
1957-11-17,2.35504131363,5.11735536328,411.5,0.0376859503498
1957-11-18,2.06099172684,5.13719007399,408.4,0.0238016528525
1957-11-19,1.45107437149,5.13719007399,404.7,0.0138842974973
1957-11-20,2.65900825577,5.13719007399,402.2,0.0218181817814
1957-11-21,2.61256197469,5.17685949541,399.6,0.0357024792787
1957-11-22,1.82859503336,4.66115701694,396.7,0.0674380164154
1957-11-23,1.75008263899,3.29256197793,395.1,0.0575206610602
1957-11-24,1.35008263899,3.29256197793,393.1,0.0575206610602
1957-11-25,2.21371900336,2.89586776372,392.4,0.0178512396394
1957-11-26,2.1317355331,2.39999999596,392.1,0.0317355371366
1957-11-27,1.37537189666,2.43966941738,391.0,0.0357024792787
1957-11-28,2.31024792949,2.57851239235,390.7,0.0317355371366
1957-11-29,1.51107437594,2.4793388388,389.7,0.0317355371366
1957-11-30,1.96363636033,1.93190082319,389.7,0.0317355371366
1957-12-01,1.59933883961,1.96363636033,389.3,0.0357024792787
1957-12-02,1.57867768245,2.04297520317,388.8,0.0357024792787
1957-12-03,1.49454545102,2.06280991388,388.2,0.0317355371366
1957-12-04,1.45884297174,2.02314049246,387.6,0.0357024792787
1957-12-05,1.40330578175,2.00330578175,387.0,0.0
1957-12-06,1.41123966603,2.00330578175,386.4,0.00793388428416
1957-12-07,1.57669421138,2.06280991388,385.9,0.0138842974973
1957-12-08,1.48264462459,2.08264462459,385.3,0.0
1957-12-09,1.31603305462,1.91603305462,384.7,0.0
1957-12-10,1.66330578215,1.76330578215,384.6,0.0
1957-12-11,1.57719007965,1.77719007965,384.4,0.0
1957-12-12,1.76330578215,1.76330578215,384.4,0.0
1957-12-13,1.77719007965,1.77719007965,384.4,0.0
1957-12-14,1.89504131929,1.79107437715,384.5,0.00396694214208
1957-12-15,2.49107437715,1.79107437715,385.2,0.0
1957-12-16,7.91603305462,1.91603305462,391.2,0.0
1957-12-17,15.6619834674,2.16198346743,404.7,0.0
1957-12-18,13.2380165245,2.63801652448,415.3,0.0
1957-12-19,6.60545454089,2.6776859459,419.2,0.0277685949946
1957-12-20,4.71537189625,2.69752065661,421.2,0.0178512396394
1957-12-21,4.74909090446,2.69752065661,423.2,0.051570247847
1957-12-22,5.89752065661,2.69752065661,426.4,0.0
1957-12-23,4.14512396231,2.71735536732,427.8,0.0277685949946
