,inflow,outflow,storage,evap
1995-12-01,2.19768594671,5.22446280112,303.955,0.0376859503498
1995-12-02,1.67999999717,5.05388428901,300.573,0.00793388428416
1995-12-03,2.63999999555,5.35933883395,297.84,0.0158677685683
1995-12-04,2.3563636324,4.84561982655,295.351,0.0
1995-12-05,2.57454545021,5.11140495007,292.814,0.0
1995-12-06,2.89190082158,5.33355371003,290.356,0.0138842974973
1995-12-07,2.54280991307,5.03603304937,287.845,0.0178512396394
1995-12-08,3.0684297469,4.33190081915,286.577,0.00396694214208
1995-12-09,2.68165288805,5.48231404035,283.765,0.0099173553552
1995-12-10,2.4039669381,5.07768594186,281.082,0.0099173553552
1995-12-11,4.43305784377,4.80396693406,280.701,0.0099173553552
1995-12-12,26.6479338394,4.77024792585,302.579,0.0
1995-12-13,20.7471074031,4.4449586702,318.815,0.0674380164154
1995-12-14,8.71735535722,4.78809916549,322.745,0.0
1995-12-15,6.95999998828,5.33355371003,324.312,0.0595041321312
1995-12-16,6.29752065055,4.85157023976,325.758,0.0
1995-12-17,3.98082643958,4.69685949622,325.035,0.00793388428416
1995-12-18,4.15338842276,4.96264461974,324.191,0.0357024792787
1995-12-19,4.96462809081,4.88925619011,324.251,0.0158677685683
1995-12-20,4.63338842195,5.04198346258,323.829,0.0119008264262
1995-12-21,4.23669420774,5.01619833866,323.046,0.00396694214208
1995-12-22,4.01256197671,5.12528924757,321.909,0.0238016528525
1995-12-23,3.5682644568,5.11537189221,320.362,0.0
1995-12-24,3.80231404318,5.05190081794,318.993,0.117024793191
1995-12-25,2.54479338414,5.07966941293,316.378,0.0813223139126
1995-12-26,5.04396693365,2.9930578462,314.3,0.00396694214208
1995-12-27,4.1712396624,5.09355371043,313.38,0.0198347107104
1995-12-28,3.34016528363,5.08561982615,311.616,0.0198347107104
1995-12-29,5.26611569361,4.91305784297,311.969,0.0
1995-12-30,7.09685949218,5.03999999151,314.026,0.0
1995-12-31,8.4515702337,4.73454544657,317.744,0.0
1996-01-01,6.88264461651,4.97851238831,319.648,0.0
1996-01-02,5.34545453645,4.7940495787,320.184,0.0158677685683
1996-01-03,5.81553718029,4.84363635548,321.136,0.0198347107104
1996-01-04,5.08363635508,4.53619833947,321.671,0.0119008264262
1996-01-05,4.72066114908,4.06214875349,322.326,0.00396694214208
1996-01-06,3.32231404399,4.3219834638,321.314,0.0119008264262
1996-01-07,3.82809916711,4.2327272656,320.898,0.0119008264262
1996-01-08,4.07008263777,4.11768594348,320.838,0.0119008264262
1996-01-09,4.52628098411,4.22082643917,321.136,0.00793388428416
1996-01-10,4.80396693406,3.90347106781,322.028,0.00793388428416
1996-01-11,4.03239668742,4.08793387741,321.969,0.00396694214208
1996-01-12,3.49685949824,3.95305784458,321.493,0.0198347107104
1996-01-13,3.7328925557,4.32793387701,320.898,0.0
1996-01-14,3.17355371366,4.24462809203,319.827,0.0
1996-01-15,4.16528924918,4.16528924918,319.827,0.0
1996-01-16,9.102148745,4.16727272026,324.733,0.0277685949946
1996-01-17,19.7038016197,3.94710743137,340.491,0.0
1996-01-18,11.8690908891,3.83603305139,348.498,0.0257851239235
1996-01-19,14.40793386,3.79239668783,359.113,0.0
1996-01-20,10.8515702297,3.93322313387,366.018,0.0138842974973
1996-01-21,10.9943801468,3.8419834646,373.138,0.0317355371366
1996-01-22,8.99504130717,4.43900825699,377.693,0.0
1996-01-23,7.66809916064,4.16132230704,381.146,0.0535537189181
1996-01-24,17.8750412922,4.3973553645,394.625,0.0
1996-01-25,41.6449586076,3.28264462257,432.989,0.0
1996-01-26,15.9748760062,3.94710743137,445.002,0.0138842974973
1996-01-27,19.7276032726,3.88165288603,460.847,0.0
1996-01-28,26.4357024348,3.51669420895,483.766,0.0
1996-01-29,17.5259503837,4.01256197671,497.249,0.0317355371366
1996-01-30,11.8512396495,7.8763636231,501.214,0.0099173553552
1996-01-31,10.6195041143,7.84066114382,503.991,0.0
1996-02-01,10.0304132062,6.98975205434,507.033,0.0
1996-02-02,9.12595039786,6.14677684915,509.994,0.0158677685683
1996-02-03,8.77487601828,6.09322313023,512.644,0.0317355371366
1996-02-04,38.8224792735,4.83173552905,546.617,0.0158677685683
1996-02-05,91.7990081099,39.2231404298,599.195,0.0
1996-02-06,47.0975205818,55.4261156091,590.855,0.0119008264262
1996-02-07,28.8753718522,58.5004957693,561.191,0.0396694214208
1996-02-08,22.0760330207,45.1120660397,538.127,0.0277685949946
1996-02-09,17.9880991433,37.0730577888,519.026,0.0158677685683
1996-02-10,15.9391735269,33.169586721,501.769,0.0257851239235
1996-02-11,14.3900826204,28.6214875551,487.501,0.0357024792787
1996-02-12,13.7990082412,25.0829751644,476.182,0.0357024792787
1996-02-13,13.5034710516,24.8885949994,464.776,0.0198347107104
1996-02-14,12.4581817972,24.402644587,452.807,0.0257851239235
1996-02-15,11.8869421287,22.6195040941,442.045,0.0297520660656
1996-02-16,12.4998346897,22.1117355,432.41,0.0238016528525
1996-02-17,15.1259503878,26.3246280548,421.186,0.0238016528525
1996-02-18,18.5533883985,27.5900825982,412.135,0.0138842974973
1996-02-19,23.6370247536,25.8624792953,409.895,0.0138842974973
1996-02-20,49.0790081818,46.3497519881,412.625,0.0
1996-02-21,46.3874379384,44.8423139741,414.171,0.0
1996-02-22,37.7395040687,15.3044627841,406.884,0.0416528924918
1996-02-23,28.6036363155,39.4036362973,396.061,0.0238016528525
1996-02-24,24.3669421077,35.1014875442,385.287,0.0396694214208
1996-02-25,21.7745454179,30.8647933365,376.175,0.0218181817814
1996-02-26,18.8866115384,24.7279338427,370.326,0.00793388428416
1996-02-27,17.3474379873,20.1203305446,367.517,0.0357024792787
1996-02-28,14.1203305547,17.8373553419,363.756,0.0436363635629
1996-02-29,14.0846280755,15.9312396426,361.883,0.0257851239235
1996-03-01,13.6601652663,14.6082644382,360.914,0.0218181817814
1996-03-02,12.9421487385,13.2317355149,360.591,0.0337190082077
1996-03-03,13.3249586552,12.3649586569,361.496,0.0555371899891
1996-03-04,21.2052892205,11.0300826261,371.632,0.0396694214208
1996-03-05,36.8231404339,10.7523966761,397.703,0.0
1996-03-06,26.2512396252,7.57884296244,416.366,0.0099173553552
1996-03-07,21.2271074023,10.1950413051,427.346,0.0535537189181
1996-03-08,19.1880991412,8.83239667934,437.652,0.049586776776
1996-03-09,17.9761983168,8.79272725792,446.779,0.0535537189181
1996-03-10,17.6568594744,8.44165287835,455.949,0.0456198346339
1996-03-11,20.3325619492,8.90181816683,467.37,0.0099173553552
1996-03-12,26.608264418,9.18942147213,484.778,0.0099173553552
1996-03-13,23.8571900425,8.61223139046,500.024,0.0
1996-03-14,21.0485950059,8.62413221688,512.401,0.047603305705
1996-03-15,19.7196693883,8.55272725832,523.503,0.0654545453443
1996-03-16,19.7196693883,8.55272725832,532.8,0.0555371899891
1996-03-17,17.1034710456,8.6638016383,541.2,0.0833057849837
1996-03-18,17.1728925331,8.92363634861,549.383,0.0674380164154
1996-03-19,17.1510743513,9.66148758704,556.793,0.0793388428416
1996-03-20,17.1173553431,9.2390082489,564.603,0.0674380164154
1996-03-21,16.5401652614,8.96925618324,571.958,0.0793388428416
1996-03-22,16.6492561703,9.08429750536,579.455,0.0694214874864
1996-03-23,16.919008236,9.87173552057,586.485,0.0178512396394
1996-03-24,16.3834710468,9.3897520503,593.392,0.0872727271258
1996-03-25,14.6261156778,8.64793386973,599.283,0.0872727271258
1996-03-26,13.9557024558,9.27471072818,603.872,0.0932231403389
1996-03-27,13.0909090689,9.9788429584,606.889,0.0932231403389
1996-03-28,15.4056198088,10.1573553548,612.138,0.0
1996-03-29,15.7289255933,10.0165289088,617.774,0.0773553717706
1996-03-30,14.6201652646,9.87371899164,622.437,0.0833057849837
1996-03-31,14.2829751826,9.77454543809,626.862,0.0833057849837
1996-04-01,19.6204958347,9.99074378483,636.384,0.109090908907
1996-04-02,26.6816528476,9.46314047993,653.529,0.0733884296285
1996-04-03,19.3824793062,9.47702477743,663.353,0.0793388428416
1996-04-04,17.4902479044,8.72330577043,672.034,0.0872727271258
1996-04-05,15.9788429483,9.09818180286,678.789,0.124958677476
1996-04-06,14.9454545203,9.16958676142,684.452,0.113057851049
1996-04-07,14.6261156778,8.73520659686,690.23,0.113057851049
1996-04-08,15.6119008002,9.04264461287,696.694,0.107107437836
1996-04-09,16.5084297243,9.04462808394,704.063,0.0952066114099
1996-04-10,16.4251239393,8.95933882789,711.467,0.0634710742733
1996-04-11,15.8618181551,9.01289254681,718.225,0.0892561981968
1996-04-12,14.6320660911,8.81652891077,723.947,0.0952066114099
1996-04-13,13.7890908859,10.4509090733,727.156,0.128925619618
1996-04-14,13.6185123738,9.7943801488,730.864,0.11504132212
1996-04-15,13.4142148534,11.0677685764,733.108,0.103140495694
1996-04-16,16.1553718736,16.2743801379,732.913,0.0773553717706
1996-04-17,18.456198316,16.2446280718,735.06,0.0654545453443
1996-04-18,18.7199999685,16.1831404686,737.512,0.0833057849837
1996-04-19,17.4466115409,15.804297494,739.083,0.0714049585574
1996-04-20,15.4809917095,14.8661156774,739.672,0.0257851239235
1996-04-21,14.5309090664,13.8842974973,740.262,0.0575206610602
1996-04-22,14.1719008026,12.8885950196,741.44,0.103140495694
1996-04-23,13.4796693988,11.7203305588,743.11,0.0912396692678
1996-04-24,13.737520638,10.7880991554,745.962,0.097190082481
1996-04-25,14.602314025,9.70710742167,750.804,0.051570247847
1996-04-26,15.5583470812,8.46743800227,757.739,0.156694214612
1996-04-27,16.3755371625,9.06446279465,764.899,0.150743801399
1996-04-28,15.6019834448,9.07239667894,771.205,0.224132231028
1996-04-29,14.2274379926,9.37785122388,775.915,0.138842974973
1996-04-30,15.4175206352,9.44132229815,781.659,0.232066115312
1996-05-01,14.4952065872,9.51272725671,786.403,0.239999999596
1996-05-02,15.8102479073,9.30049585211,792.691,0.220165288885
1996-05-03,15.9550412954,9.32628097603,799.105,0.214214875672
1996-05-04,14.9692561731,11.0995041135,802.779,0.194380164962
1996-05-05,14.5943801407,11.2403305596,805.946,0.188429751749
1996-05-06,14.1381817944,10.7722313868,809.13,0.182479338536
1996-05-07,13.9715702244,9.27669419925,813.648,0.176528925323
1996-05-08,13.7295867537,8.94347105932,818.285,0.148760330328
1996-05-09,13.0373553499,9.13388428214,822.004,0.182479338536
1996-05-10,12.954049565,8.03504130878,826.76,0.162644627825
1996-05-11,13.3685950188,8.00330577165,831.956,0.170578512109
1996-05-12,14.8304131982,8.47140494441,838.097,0.220165288885
1996-05-13,16.193057824,8.68363634901,845.413,0.192396693891
1996-05-14,17.3752065823,8.55669420047,854.026,0.208264462459
1996-05-15,23.1213222751,8.48528924191,868.599,0.0634710742733
1996-05-16,97.610578348,38.1897520018,927.899,0.122975206404
1996-05-17,73.1980164057,90.2776857984,910.82,0.0
1996-05-18,77.0479337545,72.0396693002,915.814,0.0138842974973
1996-05-19,47.9999999192,51.8657850366,911.905,0.0436363635629
1996-05-20,29.4942148264,38.0707437375,903.151,0.176528925323
1996-05-21,23.8234710343,29.5854544956,897.226,0.162644627825
1996-05-22,26.3107437573,24.4780164877,899.053,0.00793388428416
1996-05-23,23.3871073986,20.046942115,902.287,0.107107437836
1996-05-24,21.4373553358,14.7074379918,908.768,0.249917354951
1996-05-25,18.8489255881,14.7669421239,912.557,0.291570247443
1996-05-26,18.0813222836,13.6105784895,916.791,0.236033057454
1996-05-27,16.6631404678,12.146776839,921.135,0.17256198318
1996-05-28,16.3775206336,12.4105784915,924.952,0.150743801399
1996-05-29,15.1279338588,11.8056198148,928.117,0.158677685683
1996-05-30,14.6280991489,10.6571900647,931.938,0.150743801399
1996-05-31,14.6280991489,10.6571900647,931.938,0.180495867465
1996-06-01,13.4161983245,9.29256196782,940.275,0.17256198318
1996-06-02,13.7970247702,9.1775206457,944.67,0.224132231028
1996-06-03,13.3487603081,9.68925618203,948.091,0.238016528525
1996-06-04,13.9001652658,11.476363617,950.297,0.218181817814
1996-06-05,13.5153718781,11.0895867582,952.504,0.218181817814
1996-06-06,13.6899173323,10.5996694036,955.376,0.218181817814
1996-06-07,12.81520659,10.9626446096,957.04,0.188429751749
1996-06-08,12.7477685736,10.9685950229,958.593,0.226115702099
1996-06-09,11.4783470881,11.0459503946,958.815,0.21024793353
1996-06-10,11.4029751874,10.6909090729,959.259,0.269752065661
1996-06-11,10.442975189,10.6690908911,958.815,0.218181817814
1996-06-12,10.0304132062,10.1593388259,958.482,0.204297520317
1996-06-13,9.75867766952,11.307768576,956.708,0.226115702099
1996-06-14,9.83404957022,10.2009917184,956.153,0.188429751749
1996-06-15,8.73719006793,9.51669419885,955.155,0.218181817814
1996-06-16,9.70115700846,9.45520659565,955.155,0.245950412809
1996-06-17,6.94611569078,9.07636362108,952.835,0.188429751749
1996-06-18,6.63867767477,8.78280990257,950.518,0.174545454252
1996-06-19,6.84297519509,8.94347105932,948.201,0.218181817814
1996-06-20,6.33322312983,9.30842973639,945.001,0.224132231028
1996-06-21,4.8357024712,9.25090907533,940.385,0.202314049246
1996-06-22,5.05190081794,9.67933882668,935.556,0.202314049246
1996-06-23,5.82743800672,9.44727271136,931.72,0.216198346743
1996-06-24,5.70842974245,9.37190081066,927.79,0.265785123519
1996-06-25,6.17256197308,9.45123965351,924.297,0.214214875672
1996-06-26,5.85520660171,9.21322312498,920.809,0.128925619618
1996-06-27,4.62347106659,9.07636362108,916.248,0.107107437836
1996-06-28,5.23041321433,9.1775206457,912.122,0.178512396394
1996-06-29,5.01619833866,9.35801651317,907.58,0.198347107104
1996-06-30,4.24462809203,8.66776858044,902.935,0.220165288885
1996-07-01,5.42479337929,7.46578511139,900.667,0.226115702099
1996-07-02,5.02611569402,7.56694213602,897.871,0.253884297093
1996-07-03,4.10776858812,6.08132230381,895.615,0.283636363159
1996-07-04,4.56595040553,6.04363635346,893.896,0.239999999596
1996-07-05,4.5203305709,5.92066114705,892.284,0.212231404601
1996-07-06,5.41289255287,5.72429751102,891.748,0.226115702099
1996-07-07,4.74049585979,5.12528924757,891.103,0.261818181377
1996-07-08,4.59371900053,5.07768594186,890.351,0.26776859459
1996-07-09,4.51239668662,5.03206610723,889.599,0.232066115312
1996-07-10,4.46677685198,5.8968594942,887.888,0.281652892088
1996-07-11,5.14115701614,5.72826445316,887.033,0.26776859459
1996-07-12,4.61950412445,5.63504131282,885.75,0.26776859459
1996-07-13,3.8558677621,6.71008263333,882.651,0.245950412809
1996-07-14,4.67504131444,6.24793387378,880.834,0.245950412809
1996-07-15,3.25685949865,6.56528924514,877.315,0.21024793353
1996-07-16,3.11008263939,6.40661155946,873.808,0.21024793353
1996-07-17,3.43735536611,6.28958676627,870.725,0.230082644241
1996-07-18,3.81223139854,6.16066114665,868.174,0.202314049246
1996-07-19,4.01652891886,6.45223139409,865.531,0.208264462459
1996-07-20,3.42743801076,6.39074379089,862.358,0.208264462459
1996-07-21,3.46710743218,6.62876031942,858.975,0.222148759956
1996-07-22,3.62975206,6.75371899689,855.603,0.249917354951
1996-07-23,4.54016528161,5.8492561885,854.026,0.269752065661
1996-07-24,4.35371900093,5.89884296527,852.238,0.241983470667
1996-07-25,3.91537189423,5.6707437921,850.24,0.241983470667
1996-07-26,4.24066114988,5.03008263616,849.189,0.261818181377
1996-07-27,3.3560330522,5.52595040392,846.772,0.24793388388
1996-07-28,2.63206611127,5.40099172644,843.741,0.261818181377
1996-07-29,4.77024792585,5.30181817289,843.009,0.198347107104
1996-07-30,4.71471073586,6.23603304735,841.232,0.253884297093
1996-07-31,3.49685949824,5.98809916347,838.515,0.226115702099
1996-08-01,3.80033057211,6.17057850201,835.802,0.341157024219
1996-08-02,3.50479338253,6.41851238589,832.684,0.204297520317
1996-08-03,3.92132230745,6.99371899649,829.358,0.251900826022
1996-08-04,3.41553718433,6.44628098088,826.137,0.19041322282
1996-08-05,3.24099173008,6.34512395626,822.831,0.204297520317
1996-08-06,2.93355371407,5.84330577528,819.731,0.19041322282
1996-08-07,3.37190082077,5.57752065176,817.355,0.168595041038
1996-08-08,3.75867767962,5.24231404076,815.702,0.168595041038
1996-08-09,3.46314049004,5.5477685857,813.443,0.176528925323
1996-08-10,4.30214875309,5.92661156027,811.594,0.222148759956
1996-08-11,5.81553718029,5.05983470222,812.108,0.243966941738
1996-08-12,5.6231404864,6.82512395545,810.67,0.236033057454
1996-08-13,3.91140495209,7.37256197106,806.973,0.236033057454
1996-08-14,3.74479338212,7.03735536005,803.392,0.289586776372
1996-08-15,3.55636363037,7.07107436826,799.615,0.261818181377
1996-08-16,2.67966941698,5.7123966846,796.349,0.234049586383
1996-08-17,3.46909090325,5.47438015607,794.111,0.234049586383
1996-08-18,2.86413222658,5.41487602394,791.372,0.186446280678
1996-08-19,2.06677685602,5.00429751223,788.228,0.206280991388
1996-08-20,2.98314049084,5.55570246998,785.49,0.166611569967
1996-08-21,2.61818181377,5.08760329722,782.868,0.15272727247
1996-08-22,3.54049586181,5.15504131363,781.054,0.198347107104
1996-08-23,3.28264462257,5.22049585898,778.938,0.178512396394
1996-08-24,3.39768594469,5.3355371811,776.822,0.178512396394
1996-08-25,2.94148759835,5.37719007359,774.208,0.178512396394
1996-08-26,2.90975206122,5.3355371811,771.605,0.178512396394
1996-08-27,2.80661156552,5.24429751183,769.002,0.164628098896
1996-08-28,3.57024792787,5.40892561073,767.0,0.164628098896
1996-08-29,3.98479338172,5.72826445316,765.098,0.156694214612
1996-08-30,3.99669420815,5.09950412364,763.805,0.19041322282
1996-08-31,4.4588429677,5.25619833826,762.811,0.196363636033
1996-09-01,3.26876032507,4.98842974367,760.921,0.170578512109
1996-09-02,3.82413222497,5.34347106538,759.23,0.170578512109
1996-09-03,2.81256197873,5.25421486718,756.645,0.144793388186
1996-09-04,3.10809916832,5.20859503255,754.362,0.182479338536
1996-09-05,3.41553718433,4.66314048802,752.979,0.136859503902
1996-09-06,3.37983470505,5.56958676748,750.607,0.182479338536
1996-09-07,2.46743801237,5.44859503215,747.444,0.182479338536
1996-09-08,3.90743800995,4.65520660373,746.456,0.239999999596
1996-09-09,3.16561982938,4.33388429022,745.074,0.214214875672
1996-09-10,4.70280990944,3.90347106781,745.665,0.208264462459
1996-09-11,3.58611569644,4.39537189342,744.681,0.174545454252
1996-09-12,3.2191735483,4.4588429677,743.306,0.136859503902
1996-09-13,3.01487602798,4.46280990984,741.735,0.122975206404
1996-09-14,3.72495867141,4.4588429677,740.949,0.051570247847
1996-09-15,3.59008263858,4.45685949663,739.967,0.117024793191
1996-09-16,4.22082643917,4.51041321554,739.575,0.103140495694
1996-09-17,4.27239668702,4.61553718231,739.083,0.148760330328
1996-09-18,4.04231404278,4.30611569523,738.69,0.128925619618
1996-09-19,4.6849586698,4.12958676991,739.083,0.162644627825
1996-09-20,4.51239668662,4.34975205879,739.083,0.162644627825
1996-09-21,3.73090908463,4.54016528161,738.101,0.174545454252
1996-09-22,3.48495867182,4.6849586698,736.727,0.174545454252
1996-09-23,3.78446280354,4.54611569482,735.843,0.122975206404
1996-09-24,3.12793387903,3.83206610925,735.06,0.0773553717706
1996-09-25,3.51471073788,2.42578511988,736.039,0.109090908907
1996-09-26,2.78280991267,4.8357024712,733.889,0.097190082481
1996-09-27,3.00495867263,5.32958676788,731.449,0.11504132212
1996-09-28,4.17322313347,5.43074379251,730.083,0.109090908907
1996-09-29,3.48099172968,5.41487602394,728.034,0.11504132212
1996-09-30,3.76859503498,5.3970247843,726.277,0.128925619618
1996-10-01,3.01685949905,5.25223139611,723.947,0.0952066114099
1996-10-02,2.95140495371,5.18280990863,721.619,0.0952066114099
1996-10-03,1.62644627825,5.22049585898,717.934,0.0892561981968
1996-10-04,2.20165288885,5.30975205717,714.742,0.0833057849837
1996-10-05,2.45950412809,5.52991734606,711.563,0.107107437836
1996-10-06,1.95570247605,5.29190081753,708.094,0.13289256176
1996-10-07,2.58446280557,5.05190081794,705.499,0.126942148547
1996-10-08,1.99537189747,4.91900825618,702.436,0.138842974973
1996-10-09,3.61586776251,4.78611569442,701.096,0.170578512109
1996-10-10,2.30677685562,5.38512395787,697.842,0.176528925323
1996-10-11,1.85851239356,5.57355370962,694.032,0.0932231403389
1996-10-12,2.42380164881,5.74016527959,690.611,0.107107437836
1996-10-13,1.88826445963,5.51206610642,686.906,0.0813223139126
1996-10-14,1.85454545142,5.50611569321,683.131,0.124958677476
1996-10-15,2.22743801278,5.34347106538,679.922,0.0932231403389
1996-10-16,2.72727272268,5.74016527959,676.814,0.0932231403389
1996-10-17,2.44760330166,5.54181817249,673.627,0.0932231403389
1996-10-18,2.80462809445,5.14909090042,671.19,0.0932231403389
1996-10-19,2.48132230987,5.74016527959,667.914,0.0178512396394
1996-10-20,3.30644627542,5.45454544536,665.68,0.0852892560547
1996-10-21,3.3560330522,5.29388428861,663.632,0.111074379978
1996-10-22,2.09454545102,5.9107437917,659.723,0.0912396692678
1996-10-23,3.65355371286,5.66677684996,657.594,0.117024793191
1996-10-24,3.4314049529,6.11107436987,654.822,0.0912396692678
1996-10-25,3.52264462217,6.47999998909,651.773,0.0912396692678
1996-10-26,3.09024792868,4.79206610763,650.018,0.0555371899891
1996-10-27,2.51900826022,6.56727271621,645.89,0.0793388428416
1996-10-28,2.59636363199,5.62512395747,642.772,0.0912396692678
1996-10-29,3.54644627502,5.78380164315,640.481,0.0535537189181
1996-10-30,3.18545454009,5.63107437068,638.023,0.0119008264262
1996-10-31,3.18545454009,5.76595040351,635.381,0.0595041321312
1996-11-01,2.8561983423,6.01190081632,632.197,0.0297520660656
1996-11-02,2.12429751708,6.24198346056,628.037,0.0416528924918
1996-11-03,2.3147107399,5.71834709781,624.604,0.0297520660656
1996-11-04,2.42776859095,5.79768594065,621.181,0.0535537189181
1996-11-05,2.74314049125,5.88099172563,618.043,0.0
1996-11-06,2.18181817814,6.0614875931,614.098,0.0654545453443
1996-11-07,2.64793387984,5.49818180892,611.159,0.0892561981968
1996-11-08,2.64793387984,5.49818180892,607.422,0.117024793191
1996-11-09,1.86049586464,5.64694213925,603.518,0.117024793191
1996-11-10,2.53289255772,5.74016527959,600.254,0.0575206610602
1996-11-11,2.69950412769,5.74214875066,597.166,0.0456198346339
1996-11-12,2.28495867384,6.10512395666,593.305,0.0396694214208
1996-11-13,2.14611569887,6.22611569199,589.192,0.0337190082077
1996-11-14,2.74314049125,5.66876032103,586.224,0.0396694214208
1996-11-15,3.06049586261,5.64099172604,583.621,0.0238016528525
1996-11-16,3.09619834189,5.64099172604,581.017,0.0575206610602
1996-11-17,5.21454544576,5.4585123875,580.67,0.103140495694
1996-11-18,17.281983442,5.52396693285,592.43,0.0
1996-11-19,11.3990082453,8.03900825093,595.755,0.0357024792787
1996-11-20,8.49322312619,8.22942147374,596.018,0.0
1996-11-21,6.05950412203,9.12198345571,595.0,0.0
1996-11-22,8.71140494401,9.72099171917,591.905,0.0396694214208
1996-11-23,11.9880991534,9.32231403389,594.53,0.0416528924918
1996-11-24,7.77322312741,9.05652891037,593.217,0.0297520660656
1996-11-25,5.85719007278,9.18148758784,589.892,0.0
1996-11-26,5.03603304937,9.39371899245,585.53,0.00595041321312
1996-11-27,4.51041321554,9.54446279384,580.496,0.0
1996-11-28,4.8357024712,10.3497520487,574.971,0.0119008264262
1996-11-29,4.89322313226,10.2049586605,569.637,0.0218181817814
1996-11-30,3.16760330045,7.91801651559,564.859,0.0277685949946
1996-12-01,4.98049585938,6.07338841952,563.749,0.0178512396394
1996-12-02,6.84495866616,6.15669420451,564.432,0.00595041321312
1996-12-03,5.64892561032,6.57123965836,563.493,0.0178512396394
1996-12-04,4.7325619755,11.4168594849,556.793,0.0178512396394
1996-12-05,41.1728924926,36.3629751454,561.531,0.0733884296285
1996-12-06,24.6763635948,53.4466114802,532.76,0.0
1996-12-07,16.6849586496,35.9781817576,513.452,0.0158677685683
